,age,female,wealth,religiosity,ethsalience,rcblack,rcwhite,rccol,EDUC,RUSTAND,TRCKNOW,w
253,41.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.296099806073828
254,41.0,0.0,300.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.238514799279089
255,48.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.7735498975973398
256,42.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.541551208376291
257,59.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.3639380033548152
258,33.0,0.0,300.0,4.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7495316548775148
259,43.0,0.0,720.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8163266652080432
260,51.0,1.0,800.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1560562441824414
261,43.0,1.0,15720.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,2.5787573063981886
262,21.0,1.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.838107320580325
263,20.0,1.0,420.0,6.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.235853994740365
264,25.0,0.0,15820.0,6.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.8440847644054112
265,29.0,0.0,15800.0,3.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,1.926358368465546
266,34.0,0.0,700.0,6.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,4.946696193301954
267,20.0,1.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8849386185584738
268,36.0,0.0,100.0,5.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,3.9029117785778
269,19.0,0.0,400.0,6.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,1.8119279716790933
270,21.0,0.0,1320.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.2590300709848083
271,43.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.3247096301045898
272,51.0,1.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8362088495263214
273,64.0,1.0,320.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.841976880600157
274,28.0,1.0,300.0,5.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,3.597098751203123
275,41.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.2546542904775064
276,26.0,1.0,820.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8726370786228514
277,29.0,0.0,800.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7661922894305655
278,21.0,0.0,800.0,5.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,3.3349120281098426
279,27.0,1.0,16220.0,3.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,2.7062809115642867
280,31.0,1.0,900.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8791937256522266
281,21.0,1.0,1320.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8539782949921522
282,46.0,1.0,15820.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,1.6383309438166545
283,25.0,1.0,800.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1579661879632437
284,27.0,1.0,800.0,3.0,3.0,1.0,0.0,0.0,5.0,3.0,0.0,2.735267362823619
285,19.0,1.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,2.1817735151549074
286,41.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.8160007693067484
287,34.0,1.0,16320.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.5765841251460933
288,29.0,0.0,1100.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.792363075618895
289,34.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8072906765448231
290,24.0,1.0,920.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8233551793580756
291,36.0,0.0,15820.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8598438589833746
292,29.0,1.0,800.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.8623036970744906
293,64.0,0.0,15720.0,6.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.3926778370162416
294,29.0,0.0,820.0,6.0,3.0,1.0,0.0,0.0,6.0,3.0,1.0,1.5540342124031103
295,35.0,1.0,420.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1912194029847973
296,34.0,1.0,16120.0,6.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,2.6622896111957766
297,23.0,0.0,720.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8102977173010444
298,48.0,0.0,700.0,4.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,1.3686906864795896
299,26.0,0.0,400.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.7958662672545984
300,67.0,0.0,800.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,1.7344193551010125
301,37.0,0.0,800.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,2.3613909053839275
302,26.0,1.0,100.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1133898330144714
303,24.0,1.0,15300.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.586625603657967
304,32.0,0.0,300.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2287055599917776
305,56.0,1.0,400.0,5.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,2.1299039585486987
306,25.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.812480384803271
307,29.0,1.0,820.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.200211025260599
308,38.0,1.0,800.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.25821810933653
309,34.0,0.0,720.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.768961871494111
310,20.0,0.0,16120.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1911949519882112
311,36.0,0.0,700.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.823052831657558
312,40.0,0.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8078399345828566
313,50.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.2520227260510786
314,25.0,1.0,100.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.8043634819109329
315,61.0,0.0,900.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2866289499504653
316,32.0,1.0,400.0,4.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,2.337119721037563
317,31.0,0.0,15800.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.160283138685541
318,32.0,0.0,16100.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.18249901954334
319,21.0,0.0,300.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.801455534168359
320,19.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7950304228512182
321,23.0,0.0,400.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7570774375104228
322,21.0,0.0,820.0,6.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,1.820885693611335
323,49.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.3723281931207942
324,26.0,1.0,820.0,0.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,1.4025712650327296
325,55.0,0.0,700.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8288694109586927
326,27.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.825448501448736
327,25.0,1.0,820.0,4.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,1.3849420648397193
328,43.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,2.3296251255235436
329,21.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7778601087084271
330,36.0,0.0,700.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.8400217741191183
331,52.0,1.0,820.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,2.1440616372323564
332,46.0,0.0,300.0,5.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,2.2362216882235955
333,31.0,0.0,920.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.816672993445507
334,34.0,0.0,400.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5153152372539689
335,38.0,1.0,15400.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,1.6252743516457258
336,40.0,1.0,720.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1362133473421587
337,27.0,1.0,700.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.884798311735888
338,38.0,0.0,400.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.817665930716996
339,58.0,0.0,15920.0,5.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.4075156393510662
340,51.0,0.0,820.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.20472594098502
341,28.0,0.0,1220.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5245441935886512
342,25.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2307989444472978
343,22.0,0.0,820.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2315681163238543
344,83.0,0.0,900.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.3455323596321704
345,37.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.814116561224038
346,33.0,1.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8343879310004587
347,28.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8133843086768036
348,26.0,0.0,700.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7634787542007122
349,28.0,0.0,100.0,3.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7817829496741044
350,21.0,1.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.130440791138267
351,20.0,0.0,300.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.4981370067381923
352,47.0,1.0,300.0,6.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.3717204883295082
353,30.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.813987483223006
354,41.0,1.0,400.0,5.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1.758892941456135
355,49.0,0.0,400.0,4.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,1.3661418636980338
356,50.0,1.0,820.0,5.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,1.816942437055665
357,79.0,0.0,820.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.785376158370996
358,46.0,1.0,400.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1.7517670090820128
359,33.0,0.0,800.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5441918688819611
360,40.0,0.0,300.0,6.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,1.5513069054746262
361,69.0,0.0,400.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.2463316250048282
362,43.0,0.0,300.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.832423086800945
363,33.0,0.0,400.0,2.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.780122298341157
364,39.0,1.0,700.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.880871714819069
365,81.0,0.0,1100.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.845089982294512
366,21.0,0.0,100.0,2.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.771005229123494
367,35.0,1.0,500.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,1.9308704819090052
368,46.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5423546933129435
369,26.0,1.0,16320.0,4.0,3.0,1.0,0.0,0.0,6.0,2.0,1.0,1.2637894641299476
370,22.0,1.0,16200.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.580849741563202
371,25.0,1.0,1120.0,4.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,2.1240002620508824
372,25.0,1.0,15800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.579309254555861
373,26.0,0.0,500.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.816022620926206
374,72.0,0.0,1320.0,6.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,2.1809142055022015
375,23.0,0.0,16100.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8876797141168162
376,38.0,0.0,420.0,3.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.264499876022784
377,29.0,0.0,1100.0,5.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.7267625557411725
378,61.0,1.0,820.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.2008990673979225
379,22.0,1.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.88428286836493
380,55.0,1.0,1220.0,3.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8358526651165523
381,50.0,0.0,920.0,5.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.5554693524021446
382,44.0,0.0,720.0,5.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,1.3772554958279954
383,55.0,0.0,16320.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8340066686372738
384,19.0,1.0,1320.0,3.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.845019395110675
385,44.0,1.0,820.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.2130320099709486
386,58.0,1.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.200832540797753
387,24.0,1.0,820.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.883197215947768
388,32.0,1.0,420.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.189895586376231
389,39.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8009457758153293
390,51.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.925396263089095
391,24.0,1.0,15800.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.6308653427586504
392,61.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,1.8233940915555757
393,54.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.210793938361529
394,61.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.715579278645587
395,34.0,0.0,920.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2093912118709462
396,40.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.830201128054245
397,33.0,0.0,800.0,6.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7307431647113538
398,42.0,1.0,820.0,3.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,1.9006850725171178
399,19.0,1.0,1000.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1610365716836113
400,70.0,1.0,800.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.957852213711087
401,32.0,0.0,900.0,5.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,2.3811485222904096
402,48.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.7562826693311566
403,51.0,0.0,300.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.233932822864896
404,24.0,1.0,400.0,5.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1165817937326152
405,26.0,0.0,400.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.2284450024868985
406,25.0,1.0,15000.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.69288012667953
407,52.0,1.0,300.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,1.0,2.9406388515787185
408,79.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.786246184583096
409,72.0,0.0,16020.0,5.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.8348468415616486
410,47.0,1.0,400.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.2520935761326153
411,35.0,0.0,300.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8056251013505507
412,37.0,1.0,100.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.798880597616695
413,68.0,1.0,500.0,5.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,3.6865159648336205
414,42.0,0.0,100.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8037924753048946
415,40.0,1.0,700.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.135659932363161
416,43.0,1.0,400.0,5.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,1.806531681022493
417,20.0,1.0,300.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8466272949926203
418,27.0,0.0,1220.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8307687665572618
419,19.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8106755495646247
420,25.0,0.0,15800.0,6.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,2.184138101468387
421,27.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.7504189845753721
422,49.0,1.0,15400.0,4.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,2.6058317394137385
423,37.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,1.3686547717345061
424,45.0,1.0,400.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1552702305708906
425,64.0,1.0,700.0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.185271444047879
426,33.0,1.0,500.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.12721223287419
427,25.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.2454765916176027
428,29.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.2151815004475397
429,47.0,1.0,300.0,6.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.8149096887547975
430,37.0,1.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.1915221285018416
431,39.0,1.0,420.0,5.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,3.720845247221706
432,26.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8509424771469796
433,50.0,0.0,100.0,6.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.550664759768704
434,33.0,1.0,400.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.812669274036469
435,26.0,1.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1866740905117905
436,25.0,1.0,700.0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1682614732376844
437,37.0,1.0,15800.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.7338884514509942
438,20.0,1.0,820.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.130572545902378
439,22.0,1.0,720.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.180784993685753
440,37.0,1.0,820.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.190263912911749
441,76.0,1.0,900.0,4.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.223711736469709
442,19.0,1.0,15900.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,2.6503394072240054
443,32.0,0.0,800.0,5.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.7670447155507365
444,40.0,0.0,400.0,6.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.5526514937264144
445,42.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.541551208376291
446,51.0,1.0,700.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.1663345484635808
447,25.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8046022106463042
448,51.0,1.0,800.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,3.9483388734943183
449,44.0,1.0,400.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.2821058361474
450,29.0,1.0,400.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.201479755839591
451,54.0,0.0,100.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5452919238710228
452,31.0,0.0,400.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.7973425475638027
453,47.0,1.0,100.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.2900742879775136
454,40.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,1.8090879759226581
455,28.0,1.0,800.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,1.895645221424888
456,22.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7959149327948938
457,28.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8133843086768036
458,63.0,0.0,400.0,4.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.5449409395382756
459,59.0,1.0,700.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.2374607117408836
460,30.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,1.8317517014725841
461,50.0,1.0,400.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.157413181922611
462,40.0,0.0,400.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.234713079946131
463,43.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,1.8099881255766122
464,43.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.8144287473766887
465,56.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.260142721949851
466,53.0,1.0,300.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,1.5272546653670398
467,35.0,0.0,720.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,2.2286374929862025
468,64.0,1.0,700.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.7453328394150078
469,24.0,1.0,900.0,6.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.8237564060601072
470,40.0,1.0,400.0,4.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,1.9004011812406465
471,43.0,1.0,700.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.8033283368502278
472,19.0,1.0,800.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,2.125427087448512
473,28.0,1.0,15800.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.605390958532095
474,36.0,1.0,300.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8706087922764387
475,63.0,1.0,700.0,4.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.2356274445933093
476,41.0,1.0,300.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.849599058257696
477,21.0,0.0,300.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,2.370710772616709
478,44.0,0.0,300.0,4.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,1.5398002995778117
479,30.0,1.0,800.0,3.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8523092218286943
480,55.0,1.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8276118671811261
481,64.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,1.5436552829711476
482,35.0,0.0,300.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.7965827491134663
483,60.0,0.0,15920.0,5.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.4072136653454435
484,58.0,1.0,920.0,6.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,2.203817876616089
485,33.0,0.0,900.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8168805351910298
486,65.0,0.0,800.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7764842276965547
487,33.0,1.0,920.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8299283472802788
488,22.0,1.0,15900.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.5785427501847116
489,31.0,1.0,800.0,6.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.823625799663805
490,29.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.833592831505404
491,28.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8339018544312147
492,56.0,1.0,400.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,1.5351349851928544
493,69.0,0.0,800.0,6.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1.5311682567665539
494,25.0,1.0,920.0,6.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.8230500647631698
495,23.0,1.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.8449322244601787
496,48.0,0.0,820.0,6.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.5273067861949838
497,21.0,1.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.8455587937283877
498,31.0,0.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.769605625711007
499,77.0,0.0,500.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8315944552920196
500,51.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.7954861880623878
501,21.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8112767153991625
502,43.0,0.0,820.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,2.2220194019578554
503,43.0,0.0,900.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,1.7926143933682603
504,43.0,0.0,700.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.806771053262254
505,49.0,0.0,100.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5381732798899084
506,42.0,0.0,820.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.818014365158944
